"Current (A) Run #32","Voltage (V) Run #32","Electron current (pA) Run #32"
-9.438E-13,34.706,0.944
-9.440E-13,34.786,0.944
-9.386E-13,34.831,0.939
-9.403E-13,34.866,0.940
-9.372E-13,34.898,0.937
-9.342E-13,34.952,0.934
-9.299E-13,34.991,0.930
-9.259E-13,35.016,0.926
-9.262E-13,35.055,0.926
-9.217E-13,35.086,0.922
-9.165E-13,35.137,0.916
-9.177E-13,35.196,0.918
-9.104E-13,35.258,0.910
-9.062E-13,35.310,0.906
-9.019E-13,35.353,0.902
-8.994E-13,35.409,0.899
-8.907E-13,35.452,0.891
-8.908E-13,35.483,0.891
-8.868E-13,35.531,0.887
-8.802E-13,35.572,0.880
-8.766E-13,35.607,0.877
-8.703E-13,35.663,0.870
-8.662E-13,35.720,0.866
-8.602E-13,35.763,0.860
-8.564E-13,35.795,0.856
-8.530E-13,35.852,0.853
-8.499E-13,35.897,0.850
-8.384E-13,35.943,0.838
-8.375E-13,35.986,0.838
-8.317E-13,36.031,0.832
-8.277E-13,36.064,0.828
-8.230E-13,36.105,0.823
-8.187E-13,36.153,0.819
-8.133E-13,36.210,0.813
-8.100E-13,36.253,0.810
-8.047E-13,36.281,0.805
-7.981E-13,36.313,0.798
-7.956E-13,36.357,0.796
-7.918E-13,36.382,0.792
-7.912E-13,36.400,0.791
-7.835E-13,36.428,0.783
-7.805E-13,36.444,0.780
-7.728E-13,36.457,0.773
-7.690E-13,36.486,0.769
-7.678E-13,36.517,0.768
-7.629E-13,36.529,0.763
-7.608E-13,36.545,0.761
-7.563E-13,36.553,0.756
-7.608E-13,36.574,0.761
-7.557E-13,36.609,0.756
-7.523E-13,36.638,0.752
-7.497E-13,36.678,0.750
-7.466E-13,36.718,0.747
-7.431E-13,36.762,0.743
-7.382E-13,36.794,0.738
-7.357E-13,36.843,0.736
-7.285E-13,36.879,0.729
-7.218E-13,36.911,0.722
-7.181E-13,36.967,0.718
-7.101E-13,37.062,0.710
-7.089E-13,37.116,0.709
-6.969E-13,37.145,0.697
-6.893E-13,37.175,0.689
-6.881E-13,37.185,0.688
-6.810E-13,37.200,0.681
-6.806E-13,37.248,0.681
-6.752E-13,37.280,0.675
-6.736E-13,37.297,0.674
-6.739E-13,37.312,0.674
-6.685E-13,37.316,0.669
-6.662E-13,37.333,0.666
-6.637E-13,37.394,0.664
-6.628E-13,37.427,0.663
-6.547E-13,37.452,0.655
-6.515E-13,37.449,0.651
-6.481E-13,37.450,0.648
-6.481E-13,37.450,0.648
-6.487E-13,37.451,0.649
-6.454E-13,37.453,0.645
-6.453E-13,37.447,0.645
-6.544E-13,37.450,0.654
-6.523E-13,37.459,0.652
-6.524E-13,37.499,0.652
-6.521E-13,37.559,0.652
-6.485E-13,37.631,0.648
-6.422E-13,37.673,0.642
-6.382E-13,37.719,0.638
-6.318E-13,37.828,0.632
-6.237E-13,37.913,0.624
-6.145E-13,37.952,0.614
-6.071E-13,38.010,0.607
-6.034E-13,38.061,0.603
-5.929E-13,38.086,0.593
-5.926E-13,38.131,0.593
-5.870E-13,38.195,0.587
-5.845E-13,38.239,0.584
-5.797E-13,38.272,0.580
-5.776E-13,38.315,0.578
-5.690E-13,38.370,0.569
-5.649E-13,38.403,0.565
-5.641E-13,38.427,0.564
-5.583E-13,38.465,0.558
-5.581E-13,38.542,0.558
-5.546E-13,38.580,0.555
-5.550E-13,38.615,0.555
-5.503E-13,38.646,0.550
-5.498E-13,38.717,0.550
-5.533E-13,38.786,0.553
-5.437E-13,38.841,0.544
-5.471E-13,38.896,0.547
-5.435E-13,38.950,0.543
-5.414E-13,39.022,0.541
-5.433E-13,39.091,0.543
-5.434E-13,39.152,0.543
-5.407E-13,39.208,0.541
-5.469E-13,39.261,0.547
-5.423E-13,39.297,0.542
-5.433E-13,39.365,0.543
-5.452E-13,39.445,0.545
-5.490E-13,39.503,0.549
-5.550E-13,39.554,0.555
-5.526E-13,39.597,0.553
-5.541E-13,39.650,0.554
-5.575E-13,39.704,0.558
-5.670E-13,39.768,0.567
-5.694E-13,39.834,0.569
-5.766E-13,39.904,0.577
-5.820E-13,39.952,0.582
-5.847E-13,40.007,0.585
-5.923E-13,40.083,0.592
-5.973E-13,40.140,0.597
-6.046E-13,40.196,0.605
-6.105E-13,40.243,0.610
-6.176E-13,40.284,0.618
-6.245E-13,40.335,0.624
-6.357E-13,40.407,0.636
-6.405E-13,40.481,0.640
-6.508E-13,40.546,0.651
-6.608E-13,40.590,0.661
-6.686E-13,40.631,0.669
-6.845E-13,40.678,0.685
-6.902E-13,40.730,0.690
-6.934E-13,40.756,0.693
-7.053E-13,40.787,0.705
-7.127E-13,40.853,0.713
-7.214E-13,40.908,0.721
-7.310E-13,40.950,0.731
-7.382E-13,41.012,0.738
-7.492E-13,41.084,0.749
-7.559E-13,41.158,0.756
-7.642E-13,41.205,0.764
-7.867E-13,41.232,0.787
-7.967E-13,41.239,0.797
-8.025E-13,41.241,0.802
-8.107E-13,41.243,0.811
-8.205E-13,41.242,0.821
-8.237E-13,41.241,0.824
-8.259E-13,41.241,0.826
-8.265E-13,41.242,0.827
-8.277E-13,41.245,0.828
-8.290E-13,41.324,0.829
-8.333E-13,41.409,0.833
-8.376E-13,41.472,0.838
-8.501E-13,41.536,0.850
-8.623E-13,41.625,0.862
-8.743E-13,41.727,0.874
-8.922E-13,41.773,0.892
-9.029E-13,41.797,0.903
-9.225E-13,41.827,0.922
-9.344E-13,41.887,0.934
-9.451E-13,41.962,0.945
-9.554E-13,42.018,0.955
-9.690E-13,42.034,0.969
-9.817E-13,42.051,0.982
-9.941E-13,42.080,0.994
-1.005E-12,42.156,1.005
-1.016E-12,42.259,1.016
-1.020E-12,42.364,1.020
-1.037E-12,42.454,1.037
-1.054E-12,42.547,1.054
-1.070E-12,42.632,1.070
-1.086E-12,42.727,1.086
-1.107E-12,42.768,1.107
-1.125E-12,42.819,1.125
-1.138E-12,42.906,1.138
-1.151E-12,42.989,1.151
-1.170E-12,43.052,1.170
-1.178E-12,43.107,1.178
-1.193E-12,43.190,1.193
-1.213E-12,43.253,1.213
-1.223E-12,43.316,1.223
-1.233E-12,43.375,1.233
-1.246E-12,43.454,1.246
-1.252E-12,43.554,1.252
-1.259E-12,43.627,1.259
-1.274E-12,43.737,1.274
-1.284E-12,43.812,1.284
-1.292E-12,43.891,1.292
-1.306E-12,43.948,1.306
-1.319E-12,44.005,1.319
-1.319E-12,44.094,1.319
-1.329E-12,44.192,1.329
-1.342E-12,44.297,1.342
-1.345E-12,44.382,1.345
-1.351E-12,44.453,1.351
-1.353E-12,44.522,1.353
-1.362E-12,44.587,1.362
-1.364E-12,44.645,1.364
-1.368E-12,44.723,1.368
-1.366E-12,44.804,1.366
-1.369E-12,44.895,1.369
-1.372E-12,44.961,1.372
-1.374E-12,45.035,1.374
-1.372E-12,45.084,1.372
-1.372E-12,45.122,1.372
-1.374E-12,45.148,1.374
-1.371E-12,45.157,1.371
-1.370E-12,45.160,1.370
-1.367E-12,45.153,1.367
-1.367E-12,45.157,1.367
-1.369E-12,45.166,1.369
-1.368E-12,45.255,1.368
-1.367E-12,45.334,1.367
-1.366E-12,45.450,1.366
-1.363E-12,45.603,1.363
-1.355E-12,45.718,1.355
-1.345E-12,45.844,1.345
-1.338E-12,45.924,1.338
-1.324E-12,45.958,1.324
-1.310E-12,45.986,1.310
-1.308E-12,46.044,1.308
-1.298E-12,46.144,1.298
-1.289E-12,46.254,1.289
-1.279E-12,46.334,1.279
-1.270E-12,46.435,1.270
-1.256E-12,46.528,1.256
-1.242E-12,46.630,1.242
-1.226E-12,46.713,1.226
-1.208E-12,46.787,1.208
-1.193E-12,46.837,1.193
-1.176E-12,46.923,1.176
-1.162E-12,47.025,1.162
-1.146E-12,47.142,1.146
-1.131E-12,47.239,1.131
-1.109E-12,47.375,1.109
-1.087E-12,47.472,1.087
-1.059E-12,47.564,1.059
-1.038E-12,47.653,1.038
-1.021E-12,47.737,1.021
-9.998E-13,47.801,1.000
-9.773E-13,47.873,0.977
-9.637E-13,47.932,0.964
-9.427E-13,48.009,0.943
-9.314E-13,48.116,0.931
-9.167E-13,48.233,0.917
-8.950E-13,48.325,0.895
-8.690E-13,48.421,0.869
-8.457E-13,48.514,0.846
-8.223E-13,48.611,0.822
-8.009E-13,48.695,0.801
-7.802E-13,48.755,0.780
-7.593E-13,48.839,0.759
-7.415E-13,48.928,0.741
-7.230E-13,49.033,0.723
-7.096E-13,49.128,0.710
-6.957E-13,49.174,0.696
-6.769E-13,49.241,0.677
-6.601E-13,49.282,0.660
-6.524E-13,49.301,0.652
-6.400E-13,49.327,0.640
-6.239E-13,49.364,0.624
-6.158E-13,49.428,0.616
-6.120E-13,49.477,0.612
-6.017E-13,49.503,0.602
-5.999E-13,49.522,0.600
-5.957E-13,49.528,0.596
-5.814E-13,49.528,0.581
-5.801E-13,49.522,0.580
-5.764E-13,49.527,0.576
-5.712E-13,49.541,0.571
-5.732E-13,49.620,0.573
-5.684E-13,49.727,0.568
-5.618E-13,49.811,0.562
-5.549E-13,49.926,0.555
-5.456E-13,50.021,0.546
-5.393E-13,50.110,0.539
-5.267E-13,50.200,0.527
-5.188E-13,50.298,0.519
-5.136E-13,50.369,0.514
-5.031E-13,50.457,0.503
-5.017E-13,50.544,0.502
-4.990E-13,50.630,0.499
-4.997E-13,50.701,0.500
-4.938E-13,50.775,0.494
-4.948E-13,50.846,0.495
-4.977E-13,50.948,0.498
-5.026E-13,51.014,0.503
-5.052E-13,51.090,0.505
-5.118E-13,51.167,0.512
-5.180E-13,51.243,0.518
-5.220E-13,51.315,0.522
-5.360E-13,51.397,0.536
-5.433E-13,51.467,0.543
-5.538E-13,51.580,0.554
-5.698E-13,51.665,0.570
-5.804E-13,51.769,0.580
-5.938E-13,51.880,0.594
-6.176E-13,52.069,0.618
-6.446E-13,52.210,0.645
-6.798E-13,52.301,0.680
-7.139E-13,52.367,0.714
-7.477E-13,52.445,0.748
-7.729E-13,52.516,0.773
-8.011E-13,52.578,0.801
-8.243E-13,52.645,0.824
-8.491E-13,52.710,0.849
-8.712E-13,52.761,0.871
-8.909E-13,52.824,0.891
-9.145E-13,52.886,0.915
-9.383E-13,52.951,0.938
-9.614E-13,52.994,0.961
-9.809E-13,53.011,0.981
-9.989E-13,53.015,0.999
-1.015E-12,53.011,1.015
-1.023E-12,53.017,1.023
-1.030E-12,53.018,1.030
-1.035E-12,53.025,1.035
-1.038E-12,53.027,1.038
-1.045E-12,53.052,1.045
-1.048E-12,53.085,1.048
-1.052E-12,53.186,1.052
-1.062E-12,53.277,1.062
-1.079E-12,53.357,1.079
-1.106E-12,53.410,1.106
-1.129E-12,53.480,1.129
-1.157E-12,53.560,1.157
-1.178E-12,53.634,1.178
-1.205E-12,53.717,1.205
-1.233E-12,53.814,1.233
-1.261E-12,53.871,1.261
-1.287E-12,53.939,1.287
-1.318E-12,53.991,1.318
-1.338E-12,54.052,1.338
-1.365E-12,54.138,1.365
-1.390E-12,54.195,1.390
-1.412E-12,54.265,1.412
-1.431E-12,54.335,1.431
-1.456E-12,54.421,1.456
-1.475E-12,54.521,1.475
-1.499E-12,54.606,1.499
-1.525E-12,54.701,1.525
-1.555E-12,54.799,1.555
-1.580E-12,54.882,1.580
-1.604E-12,55.032,1.604
-1.628E-12,55.174,1.628
-1.651E-12,55.249,1.651
-1.671E-12,55.324,1.671
-1.694E-12,55.426,1.694
-1.714E-12,55.542,1.714
-1.727E-12,55.617,1.727
-1.744E-12,55.686,1.744
-1.756E-12,55.767,1.756
-1.765E-12,55.855,1.765
-1.769E-12,55.928,1.769
-1.778E-12,55.968,1.778
-1.783E-12,55.985,1.783
-1.788E-12,55.991,1.788
-1.791E-12,55.992,1.791
-1.799E-12,55.991,1.799
-1.801E-12,55.996,1.801
-1.803E-12,56.061,1.803
-1.806E-12,56.173,1.806
-1.809E-12,56.298,1.809
-1.809E-12,56.474,1.809
-1.814E-12,56.590,1.814
-1.809E-12,56.720,1.809
-1.804E-12,56.804,1.804
-1.797E-12,56.887,1.797
-1.791E-12,56.996,1.791
-1.774E-12,57.116,1.774
-1.766E-12,57.251,1.766
-1.753E-12,57.355,1.753
-1.741E-12,57.461,1.741
-1.727E-12,57.549,1.727
-1.702E-12,57.641,1.702
-1.682E-12,57.747,1.682
-1.660E-12,57.861,1.660
-1.641E-12,57.917,1.641
-1.621E-12,57.942,1.621
-1.603E-12,57.993,1.603
-1.579E-12,58.060,1.579
-1.564E-12,58.130,1.564
-1.549E-12,58.261,1.549
-1.529E-12,58.347,1.529
-1.505E-12,58.472,1.505
-1.485E-12,58.568,1.485
-1.455E-12,58.666,1.455
-1.425E-12,58.751,1.425
-1.395E-12,58.844,1.395
-1.367E-12,58.926,1.367
-1.334E-12,59.043,1.334
-1.308E-12,59.156,1.308
-1.278E-12,59.238,1.278
-1.247E-12,59.314,1.247
-1.213E-12,59.391,1.213
-1.180E-12,59.452,1.180
-1.158E-12,59.509,1.158
-1.128E-12,59.556,1.128
-1.111E-12,59.616,1.111
-1.086E-12,59.646,1.086
-1.067E-12,59.652,1.067
-1.058E-12,59.669,1.058
-1.046E-12,59.663,1.046
-1.039E-12,59.663,1.039
-1.041E-12,59.662,1.041
-1.032E-12,59.686,1.032
-1.027E-12,59.789,1.027
-1.019E-12,59.890,1.019
-1.004E-12,59.996,1.004
-9.826E-13,60.112,0.983
-9.577E-13,60.230,0.958
-9.299E-13,60.386,0.930
-8.974E-13,60.561,0.897
-8.650E-13,60.678,0.865
-8.285E-13,60.817,0.828
-7.913E-13,60.987,0.791
-7.545E-13,61.130,0.754
-7.192E-13,61.235,0.719
-6.887E-13,61.297,0.689
-6.615E-13,61.387,0.661
-6.329E-13,61.486,0.633
-6.140E-13,61.593,0.614
-5.959E-13,61.713,0.596
-5.800E-13,61.808,0.580
-5.653E-13,61.914,0.565
-5.516E-13,62.021,0.552
-5.387E-13,62.125,0.539
-5.295E-13,62.221,0.530
-5.224E-13,62.321,0.522
-5.199E-13,62.428,0.520
-5.228E-13,62.507,0.523
-5.198E-13,62.571,0.520
-5.171E-13,62.636,0.517
-5.188E-13,62.700,0.519
-5.244E-13,62.755,0.524
-5.301E-13,62.822,0.530
-5.357E-13,62.945,0.536
-5.444E-13,63.038,0.544
-5.549E-13,63.074,0.555
-5.677E-13,63.084,0.568
-5.801E-13,63.093,0.580
-5.901E-13,63.094,0.590
-5.957E-13,63.093,0.596
-6.049E-13,63.103,0.605
-6.064E-13,63.121,0.606
-6.057E-13,63.137,0.606
-6.143E-13,63.237,0.614
-6.198E-13,63.359,0.620
-6.376E-13,63.449,0.638
-6.523E-13,63.557,0.652
-6.775E-13,63.673,0.678
-7.047E-13,63.774,0.705
-7.372E-13,63.882,0.737
-7.777E-13,63.966,0.778
-8.113E-13,64.062,0.811
-8.470E-13,64.153,0.847
-8.842E-13,64.250,0.884
-9.159E-13,64.330,0.916
-9.570E-13,64.395,0.957
-9.942E-13,64.470,0.994
-1.026E-12,64.539,1.026
-1.063E-12,64.620,1.063
-1.102E-12,64.724,1.102
-1.136E-12,64.867,1.136
-1.177E-12,64.966,1.177
-1.225E-12,65.046,1.225
-1.274E-12,65.152,1.274
-1.325E-12,65.243,1.325
-1.371E-12,65.308,1.371
-1.416E-12,65.349,1.416
-1.463E-12,65.407,1.463
-1.496E-12,65.481,1.496
-1.527E-12,65.572,1.527
-1.556E-12,65.658,1.556
-1.596E-12,65.725,1.596
-1.632E-12,65.814,1.632
-1.667E-12,65.922,1.667
-1.701E-12,66.009,1.701
-1.742E-12,66.100,1.742
-1.780E-12,66.190,1.780
-1.810E-12,66.265,1.810
-1.844E-12,66.296,1.844
-1.871E-12,66.317,1.871
-1.895E-12,66.319,1.895
-1.912E-12,66.319,1.912
-1.924E-12,66.320,1.924
-1.933E-12,66.322,1.933
-1.938E-12,66.364,1.938
-1.940E-12,66.513,1.940
-1.954E-12,66.664,1.954
-1.973E-12,66.783,1.973
-1.997E-12,66.894,1.997
-2.022E-12,67.008,2.022
-2.047E-12,67.093,2.047
-2.073E-12,67.239,2.073
-2.095E-12,67.388,2.095
-2.116E-12,67.531,2.116
-2.132E-12,67.651,2.132
-2.142E-12,67.763,2.142
-2.156E-12,67.866,2.156
-2.165E-12,67.993,2.165
-2.173E-12,68.122,2.173
-2.176E-12,68.206,2.176
-2.173E-12,68.257,2.173
-2.176E-12,68.317,2.176
-2.178E-12,68.371,2.178
-2.172E-12,68.467,2.172
-2.163E-12,68.547,2.163
-2.157E-12,68.589,2.157
-2.148E-12,68.643,2.148
-2.148E-12,68.688,2.148
-2.140E-12,68.772,2.140
-2.129E-12,68.867,2.129
-2.118E-12,68.937,2.118
-2.103E-12,69.053,2.103
-2.092E-12,69.100,2.092
-2.079E-12,69.145,2.079
-2.065E-12,69.182,2.065
-2.049E-12,69.267,2.049
-2.044E-12,69.325,2.044
-2.029E-12,69.375,2.029
-2.021E-12,69.444,2.021
-2.005E-12,69.544,2.005
-1.992E-12,69.588,1.992
-1.973E-12,69.608,1.973
-1.952E-12,69.621,1.952
-1.947E-12,69.620,1.947
-1.936E-12,69.621,1.936
-1.930E-12,69.621,1.930
-1.930E-12,69.657,1.930
-1.920E-12,69.775,1.920
-1.911E-12,69.878,1.911
-1.899E-12,69.996,1.899
-1.875E-12,70.110,1.875
-1.850E-12,70.240,1.850
-1.814E-12,70.359,1.814
-1.782E-12,70.423,1.782
-1.751E-12,70.513,1.751
-1.716E-12,70.608,1.716
-1.682E-12,70.695,1.682
-1.645E-12,70.779,1.645
-1.610E-12,70.878,1.610
-1.582E-12,71.004,1.582
-1.539E-12,71.104,1.539
-1.501E-12,71.188,1.501
-1.461E-12,71.283,1.461
-1.421E-12,71.405,1.421
-1.378E-12,71.495,1.378
-1.344E-12,71.569,1.344
-1.306E-12,71.617,1.306
-1.275E-12,71.657,1.275
-1.249E-12,71.717,1.249
-1.222E-12,71.839,1.222
-1.203E-12,71.947,1.203
-1.173E-12,72.060,1.173
-1.137E-12,72.165,1.137
-1.104E-12,72.259,1.104
-1.070E-12,72.310,1.070
-1.036E-12,72.325,1.036
-1.009E-12,72.331,1.009
-9.940E-13,72.332,0.994
-9.818E-13,72.326,0.982
-9.725E-13,72.332,0.973
-9.682E-13,72.341,0.968
-9.663E-13,72.388,0.966
-9.565E-13,72.460,0.957
-9.493E-13,72.582,0.949
-9.293E-13,72.738,0.929
-9.059E-13,72.913,0.906
-8.782E-13,73.022,0.878
-8.450E-13,73.153,0.845
-8.085E-13,73.249,0.809
-7.777E-13,73.336,0.778
-7.555E-13,73.433,0.755
-7.304E-13,73.544,0.730
-7.098E-13,73.638,0.710
-6.945E-13,73.745,0.694
-6.773E-13,73.849,0.677
-6.608E-13,73.971,0.661
-6.463E-13,74.036,0.646
-6.372E-13,74.089,0.637
-6.272E-13,74.155,0.627
-6.243E-13,74.250,0.624
-6.245E-13,74.357,0.625
-6.222E-13,74.485,0.622
-6.228E-13,74.577,0.623
-6.314E-13,74.656,0.631
-6.410E-13,74.717,0.641
-6.474E-13,74.838,0.647
-6.678E-13,74.929,0.668
-6.804E-13,75.019,0.680
-6.977E-13,75.100,0.698
-7.144E-13,75.168,0.714
-7.329E-13,75.198,0.733
-7.517E-13,75.260,0.752
-7.733E-13,75.311,0.773
-7.889E-13,75.334,0.789
-8.055E-13,75.345,0.806
-8.177E-13,75.345,0.818
-8.273E-13,75.345,0.827
-8.315E-13,75.352,0.832
-8.358E-13,75.440,0.836
-8.499E-13,75.519,0.850
-8.588E-13,75.575,0.859
-8.759E-13,75.708,0.876
-9.037E-13,75.863,0.904
-9.447E-13,76.052,0.945
-9.923E-13,76.285,0.992
-1.057E-12,76.495,1.057
-1.134E-12,76.654,1.134
-1.218E-12,76.768,1.218
-1.299E-12,76.884,1.299
-1.385E-12,77.027,1.385
-1.466E-12,77.144,1.466
-1.538E-12,77.268,1.538
-1.608E-12,77.421,1.608
-1.677E-12,77.589,1.677
-1.748E-12,77.732,1.748
-1.820E-12,77.870,1.820
-1.883E-12,77.936,1.883
-1.940E-12,77.959,1.940
-1.993E-12,77.975,1.993
-2.031E-12,77.980,2.031
-2.055E-12,77.981,2.055
-2.073E-12,77.984,2.073
-2.084E-12,78.009,2.084
-2.090E-12,78.105,2.090
-2.104E-12,78.220,2.104
-2.122E-12,78.327,2.122
-2.147E-12,78.439,2.147
-2.176E-12,78.558,2.176
-2.210E-12,78.673,2.210
-2.243E-12,78.802,2.243
-2.275E-12,78.939,2.275
-2.305E-12,79.054,2.305
-2.336E-12,79.150,2.336
-2.360E-12,79.249,2.360
-2.384E-12,79.361,2.384
-2.397E-12,79.509,2.397
-2.424E-12,79.673,2.424
-2.440E-12,79.821,2.440
-2.453E-12,79.963,2.453
-2.461E-12,80.133,2.461
-2.470E-12,80.278,2.470
-2.470E-12,80.411,2.470
-2.466E-12,80.541,2.466
-2.464E-12,80.633,2.464
-2.461E-12,80.687,2.461
-2.446E-12,80.711,2.446
-2.441E-12,80.720,2.441
-2.442E-12,80.721,2.442
-2.435E-12,80.720,2.435
-2.430E-12,80.718,2.430
-2.429E-12,80.722,2.429
-2.428E-12,80.721,2.428
-2.423E-12,80.734,2.423
-2.429E-12,80.721,2.429
-2.425E-12,80.720,2.425
-2.424E-12,80.720,2.424
-2.424E-12,80.721,2.424
-2.426E-12,80.727,2.426
-2.426E-12,80.715,2.426
-2.426E-12,80.718,2.426
-2.425E-12,80.719,2.425
-2.427E-12,80.717,2.427
-2.421E-12,80.716,2.421
