"Current (A) Run #33","Voltage (V) Run #33","Electron current (pA) Run #33"
-2.670E-10,44.137,266.992
-2.675E-10,44.213,267.486
-2.683E-10,44.299,268.302
-2.694E-10,44.390,269.356
-2.705E-10,44.499,270.514
-2.717E-10,44.635,271.704
-2.728E-10,44.775,272.815
-2.738E-10,44.852,273.834
-2.746E-10,44.902,274.629
-2.752E-10,44.948,275.224
-2.756E-10,44.983,275.587
-2.758E-10,45.012,275.793
-2.759E-10,45.044,275.904
-2.760E-10,45.097,275.960
-2.760E-10,45.131,275.966
-2.759E-10,45.157,275.945
-2.759E-10,45.194,275.902
-2.758E-10,45.262,275.835
-2.757E-10,45.313,275.705
-2.755E-10,45.375,275.519
-2.753E-10,45.441,275.251
-2.749E-10,45.485,274.858
-2.744E-10,45.498,274.436
-2.741E-10,45.520,274.079
-2.738E-10,45.529,273.815
-2.736E-10,45.561,273.609
-2.734E-10,45.562,273.447
-2.733E-10,45.590,273.335
-2.732E-10,45.626,273.222
-2.731E-10,45.664,273.065
-2.728E-10,45.680,272.838
-2.726E-10,45.692,272.587
-2.724E-10,45.705,272.373
-2.722E-10,45.713,272.217
-2.721E-10,45.751,272.125
-2.720E-10,45.795,271.992
-2.717E-10,45.833,271.727
-2.713E-10,45.847,271.340
-2.709E-10,45.858,270.941
-2.706E-10,45.890,270.621
-2.703E-10,45.933,270.344
-2.700E-10,45.956,269.996
-2.696E-10,45.967,269.605
-2.692E-10,46.007,269.244
-2.689E-10,46.039,268.866
-2.684E-10,46.070,268.440
-2.680E-10,46.087,267.953
-2.675E-10,46.126,267.489
-2.670E-10,46.178,266.985
-2.664E-10,46.199,266.363
-2.657E-10,46.221,265.697
-2.650E-10,46.255,265.046
-2.644E-10,46.301,264.413
-2.637E-10,46.366,263.708
-2.627E-10,46.434,262.733
-2.615E-10,46.499,261.456
-2.599E-10,46.569,259.912
-2.581E-10,46.642,258.124
-2.562E-10,46.688,256.160
-2.542E-10,46.725,254.223
-2.525E-10,46.758,252.480
-2.509E-10,46.846,250.918
-2.492E-10,46.916,249.250
-2.473E-10,46.973,247.255
-2.451E-10,46.994,245.060
-2.431E-10,47.003,243.050
-2.415E-10,47.012,241.468
-2.404E-10,47.076,240.405
-2.393E-10,47.157,239.338
-2.378E-10,47.255,237.795
-2.355E-10,47.361,235.500
-2.324E-10,47.498,232.366
-2.283E-10,47.595,228.335
-2.237E-10,47.648,223.740
-2.194E-10,47.680,219.374
-2.157E-10,47.729,215.714
-2.127E-10,47.808,212.701
-2.099E-10,47.844,209.918
-2.073E-10,47.873,207.262
-2.049E-10,47.889,204.921
-2.031E-10,47.885,203.104
-2.018E-10,47.883,201.848
-2.011E-10,47.887,201.121
-2.008E-10,47.885,200.755
-2.006E-10,47.899,200.622
-2.005E-10,47.936,200.514
-2.001E-10,47.974,200.127
-1.993E-10,48.009,199.345
-1.982E-10,48.034,198.217
-1.969E-10,48.057,196.917
-1.956E-10,48.080,195.636
-1.944E-10,48.115,194.435
-1.932E-10,48.173,193.209
-1.917E-10,48.232,191.704
-1.898E-10,48.284,189.779
-1.876E-10,48.313,187.592
-1.854E-10,48.342,185.379
-1.833E-10,48.376,183.334
-1.814E-10,48.403,181.430
-1.798E-10,48.432,179.759
-1.782E-10,48.462,178.229
-1.768E-10,48.501,176.761
-1.753E-10,48.540,175.265
-1.737E-10,48.583,173.657
-1.719E-10,48.619,171.883
-1.700E-10,48.648,170.044
-1.683E-10,48.673,168.276
-1.667E-10,48.690,166.677
-1.652E-10,48.719,165.227
-1.640E-10,48.741,163.979
-1.628E-10,48.763,162.836
-1.618E-10,48.785,161.757
-1.607E-10,48.807,160.735
-1.597E-10,48.845,159.739
-1.586E-10,48.887,158.616
-1.573E-10,48.938,157.283
-1.557E-10,48.973,155.722
-1.540E-10,48.991,154.027
-1.524E-10,49.021,152.430
-1.510E-10,49.059,150.997
-1.497E-10,49.078,149.662
-1.484E-10,49.094,148.430
-1.473E-10,49.124,147.341
-1.463E-10,49.148,146.333
-1.454E-10,49.174,145.351
-1.444E-10,49.222,144.397
-1.433E-10,49.269,143.332
-1.421E-10,49.304,142.122
-1.409E-10,49.339,140.857
-1.396E-10,49.382,139.585
-1.383E-10,49.418,138.345
-1.371E-10,49.462,137.143
-1.360E-10,49.497,135.989
-1.349E-10,49.510,134.938
-1.340E-10,49.541,134.028
-1.333E-10,49.581,133.256
-1.326E-10,49.612,132.552
-1.319E-10,49.643,131.906
-1.313E-10,49.668,131.331
-1.308E-10,49.708,130.813
-1.303E-10,49.749,130.333
-1.299E-10,49.796,129.909
-1.295E-10,49.845,129.533
-1.292E-10,49.914,129.202
-1.289E-10,49.978,128.946
-1.288E-10,50.023,128.807
-1.288E-10,50.077,128.798
-1.290E-10,50.126,128.962
-1.293E-10,50.170,129.295
-1.298E-10,50.195,129.768
-1.304E-10,50.242,130.359
-1.311E-10,50.278,131.093
-1.319E-10,50.298,131.912
-1.328E-10,50.308,132.789
-1.336E-10,50.316,133.615
-1.344E-10,50.330,134.366
-1.351E-10,50.350,135.057
-1.358E-10,50.392,135.759
-1.366E-10,50.442,136.638
-1.378E-10,50.500,137.784
-1.393E-10,50.564,139.282
-1.412E-10,50.626,141.152
-1.434E-10,50.675,143.394
-1.458E-10,50.737,145.826
-1.484E-10,50.796,148.391
-1.512E-10,50.877,151.201
-1.544E-10,50.952,154.428
-1.581E-10,51.017,158.147
-1.622E-10,51.068,162.215
-1.664E-10,51.145,166.380
-1.707E-10,51.226,170.685
-1.754E-10,51.305,175.374
-1.806E-10,51.386,180.577
-1.861E-10,51.440,186.087
-1.915E-10,51.499,191.455
-1.967E-10,51.567,196.668
-2.019E-10,51.668,201.873
-2.076E-10,51.752,207.626
-2.139E-10,51.803,213.924
-2.202E-10,51.866,220.183
-2.261E-10,51.919,226.093
-2.317E-10,52.016,231.693
-2.376E-10,52.110,237.590
-2.442E-10,52.228,244.238
-2.519E-10,52.319,251.864
-2.601E-10,52.369,260.126
-2.679E-10,52.394,267.898
-2.743E-10,52.415,274.258
-2.791E-10,52.445,279.062
-2.826E-10,52.468,282.603
-2.853E-10,52.494,285.332
-2.877E-10,52.529,287.744
-2.902E-10,52.568,290.215
-2.928E-10,52.600,292.844
-2.956E-10,52.641,295.631
-2.986E-10,52.682,298.647
-3.018E-10,52.715,301.831
-3.050E-10,52.745,304.975
-3.080E-10,52.772,307.965
-3.107E-10,52.793,310.704
-3.131E-10,52.801,313.138
-3.153E-10,52.805,315.270
-3.167E-10,52.807,316.704
-3.175E-10,52.808,317.478
-3.179E-10,52.806,317.853
-3.180E-10,52.807,317.963
-3.179E-10,52.820,317.917
-3.179E-10,52.834,317.891
-3.182E-10,52.846,318.235
-3.189E-10,52.854,318.908
-3.197E-10,52.858,319.670
-3.203E-10,52.861,320.331
-3.209E-10,52.876,320.898
-3.216E-10,52.913,321.634
-3.228E-10,52.954,322.840
-3.247E-10,53.007,324.683
-3.272E-10,53.044,327.238
-3.304E-10,53.094,330.352
-3.339E-10,53.135,333.875
-3.376E-10,53.165,337.562
-3.411E-10,53.208,341.082
-3.445E-10,53.251,344.451
-3.478E-10,53.279,347.755
-3.509E-10,53.311,350.888
-3.538E-10,53.329,353.778
-3.563E-10,53.362,356.283
-3.585E-10,53.373,358.458
-3.604E-10,53.402,360.369
-3.622E-10,53.439,362.231
-3.643E-10,53.493,364.321
-3.669E-10,53.545,366.905
-3.700E-10,53.600,370.032
-3.736E-10,53.644,373.600
-3.773E-10,53.689,377.328
-3.810E-10,53.745,380.995
-3.846E-10,53.782,384.642
-3.881E-10,53.821,388.104
-3.913E-10,53.869,391.350
-3.946E-10,53.928,394.581
-3.979E-10,53.990,397.911
-4.014E-10,54.054,401.444
-4.052E-10,54.108,405.228
-4.091E-10,54.151,409.060
-4.127E-10,54.184,412.679
-4.159E-10,54.215,415.876
-4.185E-10,54.245,418.537
-4.207E-10,54.279,420.747
-4.227E-10,54.327,422.708
-4.247E-10,54.382,424.739
-4.270E-10,54.430,427.031
-4.296E-10,54.503,429.567
-4.325E-10,54.559,432.466
-4.356E-10,54.613,435.600
-4.387E-10,54.658,438.714
-4.418E-10,54.699,441.782
-4.443E-10,54.754,444.344
-4.467E-10,54.793,446.689
-4.488E-10,54.810,448.801
-4.505E-10,54.816,450.475
-4.516E-10,54.823,451.586
-4.522E-10,54.851,452.223
-4.527E-10,54.867,452.715
-4.532E-10,54.886,453.190
-4.536E-10,54.889,453.622
-4.540E-10,54.904,453.994
-4.542E-10,54.942,454.249
-4.545E-10,54.966,454.547
-4.550E-10,55.001,455.036
-4.557E-10,55.041,455.678
-4.565E-10,55.091,456.480
-4.574E-10,55.137,457.391
-4.583E-10,55.173,458.278
-4.591E-10,55.212,459.077
-4.597E-10,55.258,459.707
-4.602E-10,55.287,460.215
-4.606E-10,55.342,460.625
-4.610E-10,55.373,460.960
-4.612E-10,55.389,461.214
-4.614E-10,55.406,461.382
-4.615E-10,55.430,461.487
-4.616E-10,55.444,461.562
-4.616E-10,55.453,461.609
-4.616E-10,55.473,461.641
-4.617E-10,55.518,461.668
-4.617E-10,55.574,461.705
-4.617E-10,55.614,461.749
-4.618E-10,55.669,461.800
-4.618E-10,55.781,461.843
-4.619E-10,55.871,461.882
-4.619E-10,55.925,461.913
-4.619E-10,55.940,461.931
-4.619E-10,55.977,461.936
-4.619E-10,56.027,461.946
-4.620E-10,56.064,461.951
-4.619E-10,56.116,461.948
-4.619E-10,56.195,461.949
-4.619E-10,56.295,461.950
-4.619E-10,56.412,461.950
-4.619E-10,56.511,461.948
-4.620E-10,56.554,461.951
-4.619E-10,56.575,461.949
-4.619E-10,56.602,461.944
-4.619E-10,56.627,461.939
-4.619E-10,56.666,461.932
-4.619E-10,56.726,461.923
-4.619E-10,56.802,461.915
-4.619E-10,56.884,461.900
-4.619E-10,56.969,461.866
-4.618E-10,57.032,461.793
-4.617E-10,57.084,461.660
-4.614E-10,57.130,461.446
-4.611E-10,57.186,461.125
-4.607E-10,57.259,460.667
-4.600E-10,57.339,460.016
-4.590E-10,57.413,459.029
-4.576E-10,57.486,457.552
-4.556E-10,57.561,455.554
-4.530E-10,57.639,452.994
-4.499E-10,57.704,449.908
-4.465E-10,57.760,446.513
-4.430E-10,57.782,443.044
-4.398E-10,57.793,439.817
-4.374E-10,57.797,437.369
-4.358E-10,57.810,435.763
-4.348E-10,57.797,434.789
-4.343E-10,57.802,434.312
-4.340E-10,57.854,434.039
-4.334E-10,57.912,433.388
-4.319E-10,57.968,431.892
-4.297E-10,58.015,429.693
-4.270E-10,58.062,427.039
-4.242E-10,58.115,424.170
-4.211E-10,58.243,421.083
-4.170E-10,58.397,416.984
-4.111E-10,58.516,411.084
-4.037E-10,58.620,403.733
-3.955E-10,58.728,395.544
-3.870E-10,58.812,387.025
-3.786E-10,58.893,378.640
-3.707E-10,58.964,370.716
-3.633E-10,59.048,363.291
-3.561E-10,59.121,356.148
-3.491E-10,59.180,349.105
-3.424E-10,59.239,342.401
-3.361E-10,59.309,336.076
-3.300E-10,59.385,329.991
-3.237E-10,59.463,323.733
-3.171E-10,59.510,317.105
-3.104E-10,59.544,310.441
-3.046E-10,59.604,304.578
-2.992E-10,59.659,299.203
-2.941E-10,59.692,294.056
-2.893E-10,59.710,289.312
-2.851E-10,59.744,285.134
-2.814E-10,59.782,281.401
-2.780E-10,59.814,277.968
-2.746E-10,59.850,274.621
-2.712E-10,59.886,271.246
-2.678E-10,59.917,267.842
-2.645E-10,59.948,264.515
-2.614E-10,59.984,261.357
-2.582E-10,60.032,258.173
-2.548E-10,60.066,254.785
-2.512E-10,60.099,251.206
-2.475E-10,60.140,247.547
-2.440E-10,60.176,243.995
-2.406E-10,60.211,240.585
-2.374E-10,60.223,237.352
-2.345E-10,60.249,234.460
-2.319E-10,60.292,231.891
-2.293E-10,60.319,229.307
-2.267E-10,60.333,226.654
-2.242E-10,60.338,224.179
-2.220E-10,60.381,221.954
-2.198E-10,60.414,219.823
-2.177E-10,60.442,217.651
-2.154E-10,60.474,215.445
-2.132E-10,60.509,213.181
-2.108E-10,60.537,210.835
-2.085E-10,60.567,208.457
-2.061E-10,60.587,206.134
-2.039E-10,60.622,203.906
-2.018E-10,60.638,201.807
-1.999E-10,60.658,199.911
-1.982E-10,60.695,198.229
-1.965E-10,60.724,196.546
-1.948E-10,60.740,194.836
-1.932E-10,60.738,193.250
-1.920E-10,60.755,191.953
-1.909E-10,60.788,190.884
-1.898E-10,60.818,189.806
-1.886E-10,60.844,188.637
-1.874E-10,60.864,187.416
-1.862E-10,60.869,186.232
-1.852E-10,60.887,185.196
-1.843E-10,60.906,184.326
-1.836E-10,60.926,183.584
-1.829E-10,60.936,182.859
-1.822E-10,60.958,182.198
-1.816E-10,60.991,181.571
-1.809E-10,61.034,180.924
-1.802E-10,61.048,180.244
-1.795E-10,61.084,179.513
-1.788E-10,61.118,178.783
-1.781E-10,61.147,178.097
-1.775E-10,61.179,177.479
-1.769E-10,61.203,176.945
-1.765E-10,61.246,176.542
-1.763E-10,61.266,176.250
-1.761E-10,61.301,176.070
-1.760E-10,61.336,175.997
-1.760E-10,61.364,176.035
-1.762E-10,61.390,176.183
-1.764E-10,61.404,176.436
-1.768E-10,61.410,176.753
-1.771E-10,61.408,177.120
-1.775E-10,61.416,177.506
-1.779E-10,61.409,177.883
-1.782E-10,61.414,178.230
-1.786E-10,61.420,178.577
-1.789E-10,61.414,178.912
-1.793E-10,61.413,179.256
-1.796E-10,61.408,179.619
-1.800E-10,61.421,179.964
-1.803E-10,61.473,180.334
-1.809E-10,61.536,180.880
-1.818E-10,61.600,181.799
-1.832E-10,61.666,183.166
-1.849E-10,61.712,184.899
-1.869E-10,61.759,186.908
-1.891E-10,61.803,189.096
-1.915E-10,61.836,191.456
-1.938E-10,61.867,193.776
-1.960E-10,61.897,196.038
-1.982E-10,61.938,198.231
-2.005E-10,61.972,200.475
-2.029E-10,62.014,202.854
-2.054E-10,62.047,205.420
-2.081E-10,62.087,208.134
-2.110E-10,62.116,210.970
-2.139E-10,62.144,213.866
-2.166E-10,62.173,216.646
-2.193E-10,62.213,219.331
-2.221E-10,62.241,222.104
-2.249E-10,62.265,224.944
-2.278E-10,62.311,227.798
-2.308E-10,62.361,230.823
-2.342E-10,62.389,234.204
-2.378E-10,62.426,237.782
-2.414E-10,62.456,241.417
-2.450E-10,62.492,244.988
-2.485E-10,62.544,248.535
-2.524E-10,62.616,252.423
-2.572E-10,62.672,257.163
-2.627E-10,62.731,262.728
-2.687E-10,62.774,268.720
-2.746E-10,62.812,274.637
-2.801E-10,62.856,280.135
-2.853E-10,62.906,285.346
-2.906E-10,62.967,290.601
-2.963E-10,63.041,296.256
-3.026E-10,63.089,302.592
-3.094E-10,63.138,309.368
-3.163E-10,63.184,316.258
-3.228E-10,63.235,322.819
-3.291E-10,63.298,329.057
-3.354E-10,63.355,335.423
-3.421E-10,63.414,342.063
-3.489E-10,63.478,348.939
-3.562E-10,63.543,356.152
-3.636E-10,63.603,363.633
-3.713E-10,63.661,371.252
-3.789E-10,63.735,378.876
-3.867E-10,63.805,386.693
-3.948E-10,63.873,394.846
-4.032E-10,63.916,403.199
-4.111E-10,63.976,411.109
-4.186E-10,64.042,418.609
-4.259E-10,64.097,425.897
-4.332E-10,64.165,433.232
-4.407E-10,64.216,440.730
-4.479E-10,64.257,447.872
-4.538E-10,64.290,453.823
-4.579E-10,64.348,457.949
-4.604E-10,64.383,460.379
-4.615E-10,64.431,461.508
-4.619E-10,64.491,461.875
-4.620E-10,64.533,461.961
-4.620E-10,64.582,461.980
-4.620E-10,64.628,461.988
-4.620E-10,64.666,461.996
-4.620E-10,64.707,461.999
-4.620E-10,64.760,462.004
-4.620E-10,64.819,462.007
-4.620E-10,64.883,462.010
-4.620E-10,64.930,462.014
-4.620E-10,64.984,462.014
-4.620E-10,65.036,462.016
-4.620E-10,65.088,462.016
-4.620E-10,65.129,462.020
-4.620E-10,65.175,462.021
-4.620E-10,65.202,462.025
-4.620E-10,65.239,462.026
-4.620E-10,65.286,462.019
-4.620E-10,65.337,462.025
-4.620E-10,65.391,462.031
-4.620E-10,65.455,462.032
-4.620E-10,65.525,462.028
-4.620E-10,65.594,462.028
-4.620E-10,65.686,462.029
-4.620E-10,65.791,462.031
-4.620E-10,65.897,462.029
-4.620E-10,65.994,462.029
-4.620E-10,66.072,462.034
-4.620E-10,66.156,462.029
-4.620E-10,66.214,462.027
-4.620E-10,66.273,462.029
-4.620E-10,66.315,462.032
-4.620E-10,66.346,462.028
-4.620E-10,66.383,462.028
-4.620E-10,66.457,462.031
-4.620E-10,66.542,462.029
-4.620E-10,66.618,462.026
-4.620E-10,66.676,462.031
-4.620E-10,66.713,462.031
-4.620E-10,66.741,462.035
-4.620E-10,66.774,462.030
-4.620E-10,66.801,462.031
-4.620E-10,66.821,462.035
-4.620E-10,66.833,462.037
-4.620E-10,66.865,462.034
-4.620E-10,66.918,462.036
-4.620E-10,66.964,462.036
-4.620E-10,67.033,462.034
-4.620E-10,67.112,462.034
-4.620E-10,67.172,462.036
-4.620E-10,67.211,462.033
-4.620E-10,67.258,462.036
-4.620E-10,67.319,462.036
-4.620E-10,67.380,462.035
-4.620E-10,67.441,462.038
-4.620E-10,67.493,462.040
-4.620E-10,67.551,462.039
-4.620E-10,67.592,462.039
-4.620E-10,67.639,462.039
-4.620E-10,67.711,462.042
-4.620E-10,67.776,462.038
-4.620E-10,67.836,462.039
-4.620E-10,67.892,462.042
-4.620E-10,67.946,462.040
-4.620E-10,68.007,462.045
-4.620E-10,68.066,462.044
-4.620E-10,68.126,462.037
-4.620E-10,68.194,462.044
-4.620E-10,68.228,462.041
-4.620E-10,68.245,462.046
-4.620E-10,68.246,462.047
-4.620E-10,68.233,462.043
-4.620E-10,68.233,462.039
-4.620E-10,68.230,462.042
-4.620E-10,68.236,462.046
-4.620E-10,68.269,462.044
-4.620E-10,68.452,462.046
-4.620E-10,68.667,462.044
-4.620E-10,68.837,462.045
-4.620E-10,68.921,462.050
-4.620E-10,69.004,462.046
-4.620E-10,69.110,462.046
-4.620E-10,69.269,462.045
-4.620E-10,69.394,462.043
-4.620E-10,69.470,462.042
-4.620E-10,69.519,462.041
-4.620E-10,69.568,462.049
-4.620E-10,69.645,462.042
-4.620E-10,69.714,462.045
-4.620E-10,69.780,462.043
-4.620E-10,69.841,462.046
-4.620E-10,69.947,462.046
-4.620E-10,70.079,462.044
-4.620E-10,70.243,462.042
-4.620E-10,70.411,462.043
-4.620E-10,70.539,462.040
-4.620E-10,70.645,462.040
-4.620E-10,70.750,462.036
-4.620E-10,70.874,462.035
-4.620E-10,71.012,462.031
-4.620E-10,71.121,462.018
-4.620E-10,71.191,461.975
-4.608E-10,71.283,460.830
-4.541E-10,71.415,454.133
-4.418E-10,71.524,441.829
-4.281E-10,71.638,428.088
-4.141E-10,71.751,414.094
-4.000E-10,71.875,399.966
-3.856E-10,72.028,385.558
-3.705E-10,72.171,370.482
-3.549E-10,72.268,354.897
-3.398E-10,72.356,339.783
-3.260E-10,72.485,325.955
-3.130E-10,72.589,313.000
-3.011E-10,72.638,301.126
-2.910E-10,72.650,291.015
-2.830E-10,72.657,283.025
-2.772E-10,72.674,277.240
-2.732E-10,72.716,273.183
-2.700E-10,72.788,270.010
-2.670E-10,72.836,266.950
-2.638E-10,72.862,263.843
-2.610E-10,72.877,260.966
-2.586E-10,72.890,258.588
-2.568E-10,72.903,256.804
-2.556E-10,72.921,255.579
-2.547E-10,72.949,254.718
-2.541E-10,72.963,254.085
-2.536E-10,72.967,253.573
-2.532E-10,72.988,253.178
-2.529E-10,73.001,252.943
-2.528E-10,73.008,252.823
-2.528E-10,73.022,252.822
-2.529E-10,73.028,252.911
-2.531E-10,73.044,253.074
-2.533E-10,73.066,253.296
-2.536E-10,73.087,253.558
-2.538E-10,73.114,253.825
-2.541E-10,73.150,254.107
-2.544E-10,73.180,254.433
-2.548E-10,73.203,254.829
-2.553E-10,73.227,255.314
-2.559E-10,73.257,255.909
-2.566E-10,73.291,256.591
-2.574E-10,73.305,257.381
-2.583E-10,73.316,258.279
-2.592E-10,73.334,259.207
-2.601E-10,73.338,260.139
-2.610E-10,73.341,261.027
-2.619E-10,73.341,261.878
-2.626E-10,73.347,262.645
-2.634E-10,73.360,263.404
-2.642E-10,73.366,264.171
-2.650E-10,73.375,264.980
-2.658E-10,73.385,265.830
-2.667E-10,73.404,266.717
-2.677E-10,73.431,267.723
-2.688E-10,73.456,268.837
-2.701E-10,73.472,270.087
-2.714E-10,73.487,271.398
-2.727E-10,73.496,272.711
-2.740E-10,73.508,273.980
-2.752E-10,73.536,275.198
-2.765E-10,73.603,276.526
-2.784E-10,73.663,278.417
-2.810E-10,73.687,281.000
-2.838E-10,73.697,283.845
-2.865E-10,73.714,286.476
-2.888E-10,73.757,288.801
-2.913E-10,73.839,291.296
-2.946E-10,73.942,294.600
-2.993E-10,74.026,299.303
-3.053E-10,74.088,305.335
-3.122E-10,74.145,312.162
-3.193E-10,74.202,319.264
-3.259E-10,74.263,325.880
-3.324E-10,74.321,332.387
-3.391E-10,74.391,339.082
-3.463E-10,74.473,346.272
-3.541E-10,74.530,354.115
-3.623E-10,74.587,362.279
-3.704E-10,74.664,370.390
-3.787E-10,74.736,378.685
-3.873E-10,74.781,387.323
-3.957E-10,74.814,395.672
-4.032E-10,74.828,403.163
-4.092E-10,74.829,409.211
-4.136E-10,74.835,413.635
-4.166E-10,74.833,416.621
-4.184E-10,74.838,418.445
-4.195E-10,74.834,419.527
-4.202E-10,74.854,420.210
-4.212E-10,74.927,421.152
-4.239E-10,75.006,423.908
-4.291E-10,75.047,429.136
-4.358E-10,75.083,435.801
-4.428E-10,75.120,442.783
-4.491E-10,75.143,449.086
-4.542E-10,75.195,454.184
-4.580E-10,75.256,458.012
-4.606E-10,75.308,460.590
-4.617E-10,75.358,461.733
-4.620E-10,75.410,461.975
-4.620E-10,75.456,462.007
-4.620E-10,75.492,462.017
-4.620E-10,75.529,462.023
-4.620E-10,75.557,462.031
-4.620E-10,75.573,462.036
-4.620E-10,75.590,462.034
-4.620E-10,75.627,462.034
-4.620E-10,75.699,462.040
-4.620E-10,75.768,462.035
-4.620E-10,75.835,462.037
-4.620E-10,75.886,462.040
-4.620E-10,75.952,462.042
-4.620E-10,76.045,462.046
-4.620E-10,76.121,462.046
-4.620E-10,76.204,462.046
-4.620E-10,76.298,462.047
-4.621E-10,76.387,462.053
-4.621E-10,76.477,462.052
-4.621E-10,76.596,462.053
-4.621E-10,76.761,462.053
-4.620E-10,76.923,462.049
-4.621E-10,77.132,462.052
-4.621E-10,77.346,462.052
-4.621E-10,77.553,462.051
-4.621E-10,77.809,462.050
-4.621E-10,78.128,462.051
-4.621E-10,78.426,462.053
-4.621E-10,78.677,462.053
-4.620E-10,78.890,462.049
-4.621E-10,79.081,462.053
-4.621E-10,79.252,462.051
-4.621E-10,79.371,462.050
-4.620E-10,79.458,462.046
-4.621E-10,79.535,462.053
-4.621E-10,79.594,462.052
-4.620E-10,79.637,462.050
-4.621E-10,79.696,462.052
-4.621E-10,79.783,462.054
-4.621E-10,79.911,462.055
-4.621E-10,80.089,462.057
-4.621E-10,80.336,462.055
-4.621E-10,80.527,462.059
-4.621E-10,80.679,462.059
-4.621E-10,80.752,462.064
-4.621E-10,80.793,462.062
-4.621E-10,80.803,462.060
-4.621E-10,80.807,462.062
-4.621E-10,80.808,462.058
-4.621E-10,80.808,462.058
-4.621E-10,80.807,462.062
-4.621E-10,80.808,462.058
-4.621E-10,80.807,462.063
-4.621E-10,80.807,462.058
-4.621E-10,80.807,462.058
-4.621E-10,80.806,462.061
-4.621E-10,80.805,462.061
-4.621E-10,80.806,462.060
